estado,ciudad,google_id,store_id,alias,nombre,cp_tienda,town,lat,lon
Oaxaca,El Espinal,NA,65119442,promexma-juchitan,Promexma Juchitán,70000,Juchitán de Zaragoza,16.435,-95.016
Oaxaca,Heroica Ciudad de Juchitán de Zaragoza,NA,65119442,promexma-juchitan,Promexma Juchitán,70000,Juchitán de Zaragoza,16.435,-95.016
Oaxaca,Loma Bonita,NA,65744899,elgavilan,Construrama El Gavilán,68400,Loma bonita,18.105,-95.88
Oaxaca,Magdalena Apasco,NA,65658807,sanjacinto,Construrama Materiales San Jacinto,68285,Oaxaca De Juárez,17.095,-96.76
Oaxaca,Magdalena Apasco,NA,65119452,promexma-oaxaca,Promexma Oaxaca,68285,San Jacinto Amilpas,17.099,-96.758
Oaxaca,Magdalena Apasco,NA,65119475,promexma-viguera,Promexma Viguera,68274,Oaxaca De Juárez,17.126,-96.76
Oaxaca,Matías Romero Avendaño,NA,65119442,promexma-juchitan,Promexma Juchitán,70000,Juchitán de Zaragoza,16.435,-95.016
Oaxaca,Nazareno Etla,NA,65119452,promexma-oaxaca,Promexma Oaxaca,68285,San Jacinto Amilpas,17.099,-96.758
Oaxaca,Nazareno Etla,NA,65119475,promexma-viguera,Promexma Viguera,68274,Oaxaca De Juárez,17.126,-96.76
Oaxaca,Oaxaca de Juárez,NA,65658807,sanjacinto,Construrama Materiales San Jacinto,68285,Oaxaca De Juárez,17.095,-96.76
Oaxaca,Oaxaca de Juárez,NA,65119452,promexma-oaxaca,Promexma Oaxaca,68285,San Jacinto Amilpas,17.099,-96.758
Oaxaca,Oaxaca de Juárez,NA,65119475,promexma-viguera,Promexma Viguera,68274,Oaxaca De Juárez,17.126,-96.76
Oaxaca,Ocotlán de Morelos,NA,65658807,sanjacinto,Construrama Materiales San Jacinto,68285,Oaxaca De Juárez,17.095,-96.76
Oaxaca,Salina Cruz,NA,65119442,promexma-juchitan,Promexma Juchitán,70000,Juchitán de Zaragoza,16.435,-95.016
Oaxaca,San Agustín Etla,NA,65658807,sanjacinto,Construrama Materiales San Jacinto,68285,Oaxaca De Juárez,17.095,-96.76
Oaxaca,San Agustín Yatareni,NA,65658807,sanjacinto,Construrama Materiales San Jacinto,68285,Oaxaca De Juárez,17.095,-96.76
Oaxaca,San Agustín de las Juntas,NA,65658807,sanjacinto,Construrama Materiales San Jacinto,68285,Oaxaca De Juárez,17.095,-96.76
Oaxaca,San Andrés Ixtlahuaca,NA,65658807,sanjacinto,Construrama Materiales San Jacinto,68285,Oaxaca De Juárez,17.095,-96.76
Oaxaca,San Antonio de la Cal,NA,65658807,sanjacinto,Construrama Materiales San Jacinto,68285,Oaxaca De Juárez,17.095,-96.76
Oaxaca,San Bartolo Coyotepec,NA,65658807,sanjacinto,Construrama Materiales San Jacinto,68285,Oaxaca De Juárez,17.095,-96.76
Oaxaca,San Dionisio del Mar,NA,65119442,promexma-juchitan,Promexma Juchitán,70000,Juchitán de Zaragoza,16.435,-95.016
Oaxaca,San Felipe Tejalápam,NA,65119452,promexma-oaxaca,Promexma Oaxaca,68285,San Jacinto Amilpas,17.099,-96.758
Oaxaca,San Felipe Tejalápam,NA,65119475,promexma-viguera,Promexma Viguera,68274,Oaxaca De Juárez,17.126,-96.76
Oaxaca,San Francisco Ixhuatán,NA,65119442,promexma-juchitan,Promexma Juchitán,70000,Juchitán de Zaragoza,16.435,-95.016
Oaxaca,San Francisco Lachigoló,NA,65658807,sanjacinto,Construrama Materiales San Jacinto,68285,Oaxaca De Juárez,17.095,-96.76
Oaxaca,San Francisco Telixtlahuaca,NA,65658807,sanjacinto,Construrama Materiales San Jacinto,68285,Oaxaca De Juárez,17.095,-96.76
Oaxaca,San Jacinto Amilpas,NA,65658807,sanjacinto,Construrama Materiales San Jacinto,68285,Oaxaca De Juárez,17.095,-96.76
Oaxaca,San Jacinto Amilpas,NA,65119452,promexma-oaxaca,Promexma Oaxaca,68285,San Jacinto Amilpas,17.099,-96.758
Oaxaca,San Jacinto Amilpas,NA,65119475,promexma-viguera,Promexma Viguera,68274,Oaxaca De Juárez,17.126,-96.76
Oaxaca,San José Chiltepec,NA,65744899,elgavilan,Construrama El Gavilán,68400,Loma bonita,18.105,-95.88
Oaxaca,San Juan Bautista Tuxtepec,NA,65744899,elgavilan,Construrama El Gavilán,68400,Loma bonita,18.105,-95.88
Oaxaca,San Juan Bautista Tuxtepec,NA,66210235,juquilita,Construrama Juquilita,68373,San Juan Bautista Tuxtepec,18.088483,-96.14605
Oaxaca,San Juan Bautista Valle Nacional,NA,65744899,elgavilan,Construrama El Gavilán,68400,Loma bonita,18.105,-95.88
Oaxaca,San Juan Quiahije,NA,65302182,materialesyuma,Construrama Materiales Yuma,71900,Juquila,16.235,-97.286
Oaxaca,San Lorenzo Cacaotepec,NA,65658807,sanjacinto,Construrama Materiales San Jacinto,68285,Oaxaca De Juárez,17.095,-96.76
Oaxaca,San Lorenzo Cacaotepec,NA,65119452,promexma-oaxaca,Promexma Oaxaca,68285,San Jacinto Amilpas,17.099,-96.758
Oaxaca,San Lorenzo Cacaotepec,NA,65119475,promexma-viguera,Promexma Viguera,68274,Oaxaca De Juárez,17.126,-96.76
Oaxaca,San Martín Tilcajete,NA,65658807,sanjacinto,Construrama Materiales San Jacinto,68285,Oaxaca De Juárez,17.095,-96.76
Oaxaca,San Miguel Panixtlahuaca,NA,65302182,materialesyuma,Construrama Materiales Yuma,71900,Juquila,16.235,-97.286
Oaxaca,San Pablo Etla,NA,65658807,sanjacinto,Construrama Materiales San Jacinto,68285,Oaxaca De Juárez,17.095,-96.76
Oaxaca,San Pablo Huitzo,NA,65658807,sanjacinto,Construrama Materiales San Jacinto,68285,Oaxaca De Juárez,17.095,-96.76
Oaxaca,San Pedro Comitancillo,NA,65119442,promexma-juchitan,Promexma Juchitán,70000,Juchitán de Zaragoza,16.435,-95.016
Oaxaca,San Pedro Ixtlahuaca,NA,65658807,sanjacinto,Construrama Materiales San Jacinto,68285,Oaxaca De Juárez,17.095,-96.76
Oaxaca,San Pedro Tapanatepec,NA,65119442,promexma-juchitan,Promexma Juchitán,70000,Juchitán de Zaragoza,16.435,-95.016
Oaxaca,San Sebastián Tutla,NA,65658807,sanjacinto,Construrama Materiales San Jacinto,68285,Oaxaca De Juárez,17.095,-96.76
Oaxaca,Santa Catarina Juquila,NA,65302182,materialesyuma,Construrama Materiales Yuma,71900,Juquila,16.235,-97.286
Oaxaca,Santa Cruz Xoxocotlán,NA,65658807,sanjacinto,Construrama Materiales San Jacinto,68285,Oaxaca De Juárez,17.095,-96.76
Oaxaca,Santa Cruz Xoxocotlán,NA,65119452,promexma-oaxaca,Promexma Oaxaca,68285,San Jacinto Amilpas,17.099,-96.758
Oaxaca,Santa Cruz Xoxocotlán,NA,65119475,promexma-viguera,Promexma Viguera,68274,Oaxaca De Juárez,17.126,-96.76
Oaxaca,Santa Lucía del Camino,NA,65658807,sanjacinto,Construrama Materiales San Jacinto,68285,Oaxaca De Juárez,17.095,-96.76
Oaxaca,Santa María Atzompa,NA,65658807,sanjacinto,Construrama Materiales San Jacinto,68285,Oaxaca De Juárez,17.095,-96.76
Oaxaca,Santa María Atzompa,NA,65119452,promexma-oaxaca,Promexma Oaxaca,68285,San Jacinto Amilpas,17.099,-96.758
Oaxaca,Santa María Atzompa,NA,65119475,promexma-viguera,Promexma Viguera,68274,Oaxaca De Juárez,17.126,-96.76
Oaxaca,Santa María Jacatepec,NA,65744899,elgavilan,Construrama El Gavilán,68400,Loma bonita,18.105,-95.88
Oaxaca,Santa María Jalapa del Marqués,NA,65119442,promexma-juchitan,Promexma Juchitán,70000,Juchitán de Zaragoza,16.435,-95.016
Oaxaca,Santa María Yolotepec,NA,65302182,materialesyuma,Construrama Materiales Yuma,71900,Juquila,16.235,-97.286
Oaxaca,Santa María del Tule,NA,65658807,sanjacinto,Construrama Materiales San Jacinto,68285,Oaxaca De Juárez,17.095,-96.76
Oaxaca,Santiago Laollaga,NA,65119442,promexma-juchitan,Promexma Juchitán,70000,Juchitán de Zaragoza,16.435,-95.016
Oaxaca,Santiago Niltepec,NA,65119442,promexma-juchitan,Promexma Juchitán,70000,Juchitán de Zaragoza,16.435,-95.016
Oaxaca,Santiago Yaitepec,NA,65302182,materialesyuma,Construrama Materiales Yuma,71900,Juquila,16.235,-97.286
Oaxaca,Santo Domingo Ingenio,NA,65119442,promexma-juchitan,Promexma Juchitán,70000,Juchitán de Zaragoza,16.435,-95.016
Oaxaca,Santo Domingo Tehuantepec,NA,65119442,promexma-juchitan,Promexma Juchitán,70000,Juchitán de Zaragoza,16.435,-95.016
Oaxaca,Santo Domingo Zanatepec,NA,65119442,promexma-juchitan,Promexma Juchitán,70000,Juchitán de Zaragoza,16.435,-95.016
Oaxaca,Soledad Etla,NA,65119452,promexma-oaxaca,Promexma Oaxaca,68285,San Jacinto Amilpas,17.099,-96.758
Oaxaca,Soledad Etla,NA,65119475,promexma-viguera,Promexma Viguera,68274,Oaxaca De Juárez,17.126,-96.76
Oaxaca,Tlacolula de Matamoros,NA,65658807,sanjacinto,Construrama Materiales San Jacinto,68285,Oaxaca De Juárez,17.095,-96.76
Oaxaca,Tlalixtac de Cabrera,NA,65658807,sanjacinto,Construrama Materiales San Jacinto,68285,Oaxaca De Juárez,17.095,-96.76
Oaxaca,Unión Hidalgo,NA,65119442,promexma-juchitan,Promexma Juchitán,70000,Juchitán de Zaragoza,16.435,-95.016
Oaxaca,Villa de Etla,NA,65119452,promexma-oaxaca,Promexma Oaxaca,68285,San Jacinto Amilpas,17.099,-96.758
Oaxaca,Villa de Etla,NA,65119475,promexma-viguera,Promexma Viguera,68274,Oaxaca De Juárez,17.126,-96.76
Oaxaca,Villa de Zaachila,NA,65658807,sanjacinto,Construrama Materiales San Jacinto,68285,Oaxaca De Juárez,17.095,-96.76
Oaxaca,Zimatlán de Álvarez,NA,65658807,sanjacinto,Construrama Materiales San Jacinto,68285,Oaxaca De Juárez,17.095,-96.76
Oaxaca,Ánimas Trujano,NA,65658807,sanjacinto,Construrama Materiales San Jacinto,68285,Oaxaca De Juárez,17.095,-96.76
Puebla,Amozoc,NA,65008244,montesinos,Construrama Montesinos,75202,Tepeaca,18.998,-97.931
Puebla,Atlixco,NA,65197281,cyma,Construrama Cementos y Materiales de Atlixco,74200,Atlixco,18.906,-98.439
Puebla,Atoyatempan,NA,65148619,materialessanchez,Construrama Materiales Sánchez,75610,Tochtepec,18.838856,-97.81948
Puebla,Chiconcuautla,NA,65011138,bodegademateriales,Construrama Bodega de Materiales,73165,Huauchinango,20.1948,-97.9787
Puebla,Coronango,NA,66583892,gatza,Construrama GATZA,72760,San Pedro Cholula,19.073,-98.318
Puebla,Cuapiaxtla de Madero,NA,65148619,materialessanchez,Construrama Materiales Sánchez,75610,Tochtepec,18.838856,-97.81948
Puebla,Cuautlancingo,NA,66583892,gatza,Construrama GATZA,72760,San Pedro Cholula,19.073,-98.318
Puebla,Huaquechula,NA,65197281,cyma,Construrama Cementos y Materiales de Atlixco,74200,Atlixco,18.906,-98.439
Puebla,Huauchinango,NA,65011138,bodegademateriales,Construrama Bodega de Materiales,73165,Huauchinango,20.1948,-97.9787
Puebla,Huejotzingo,NA,66583892,gatza,Construrama GATZA,72760,San Pedro Cholula,19.073,-98.318
Puebla,Huejotzingo,NA,65014212,materialesjyg,Construrama Proveedora de Materiales JYG,74125,San Martin Texmelucan,19.275,-98.453
Puebla,Huitziltepec,NA,65148619,materialessanchez,Construrama Materiales Sánchez,75610,Tochtepec,18.838856,-97.81948
Puebla,Juan Galindo,NA,65011138,bodegademateriales,Construrama Bodega de Materiales,73165,Huauchinango,20.1948,-97.9787
Puebla,Puebla,NA,65197281,cyma,Construrama Cementos y Materiales de Atlixco,74200,Atlixco,18.906,-98.439
Puebla,Puebla,NA,66583892,gatza,Construrama GATZA,72760,San Pedro Cholula,19.073,-98.318
Puebla,San Andrés Cholula,NA,65197281,cyma,Construrama Cementos y Materiales de Atlixco,74200,Atlixco,18.906,-98.439
Puebla,San Andrés Cholula,NA,66583892,gatza,Construrama GATZA,72760,San Pedro Cholula,19.073,-98.318
Puebla,San Diego la Mesa Tochimiltzingo,NA,65197281,cyma,Construrama Cementos y Materiales de Atlixco,74200,Atlixco,18.906,-98.439
Puebla,San Felipe Teotlalcingo,NA,65014212,materialesjyg,Construrama Proveedora de Materiales JYG,74125,San Martin Texmelucan,19.275,-98.453
Puebla,San Felipe Teotlalcingo,NA,65119429,promexma-sanmartin,Promexma San Martín,74000,San Martin Texmelucan,19.289,-98.444
Puebla,San Jerónimo Tecuanipan,NA,65197281,cyma,Construrama Cementos y Materiales de Atlixco,74200,Atlixco,18.906,-98.439
Puebla,San Martín Texmelucan,NA,65014212,materialesjyg,Construrama Proveedora de Materiales JYG,74125,San Martin Texmelucan,19.275,-98.453
Puebla,San Martín Texmelucan,NA,65119429,promexma-sanmartin,Promexma San Martín,74000,San Martin Texmelucan,19.289,-98.444
Puebla,San Matías Tlalancaleca,NA,65014212,materialesjyg,Construrama Proveedora de Materiales JYG,74125,San Martin Texmelucan,19.275,-98.453
Puebla,San Matías Tlalancaleca,NA,65119429,promexma-sanmartin,Promexma San Martín,74000,San Martin Texmelucan,19.289,-98.444
Puebla,San Miguel Xoxtla,NA,65197281,cyma,Construrama Cementos y Materiales de Atlixco,74200,Atlixco,18.906,-98.439
Puebla,San Miguel Xoxtla,NA,65014212,materialesjyg,Construrama Proveedora de Materiales JYG,74125,San Martin Texmelucan,19.275,-98.453
Puebla,San Nicolás de los Ranchos,NA,65197281,cyma,Construrama Cementos y Materiales de Atlixco,74200,Atlixco,18.906,-98.439
Puebla,San Pedro Cholula,NA,66583892,gatza,Construrama GATZA,72760,San Pedro Cholula,19.073,-98.318
Puebla,San Pedro Cholula,NA,65014212,materialesjyg,Construrama Proveedora de Materiales JYG,74125,San Martin Texmelucan,19.275,-98.453
Puebla,San Salvador Huixcolotla,NA,65148619,materialessanchez,Construrama Materiales Sánchez,75610,Tochtepec,18.838856,-97.81948
Puebla,San Salvador el Verde,NA,65014212,materialesjyg,Construrama Proveedora de Materiales JYG,74125,San Martin Texmelucan,19.275,-98.453
Puebla,San Salvador el Verde,NA,65119429,promexma-sanmartin,Promexma San Martín,74000,San Martin Texmelucan,19.289,-98.444
Puebla,Santa Isabel Cholula,NA,65197281,cyma,Construrama Cementos y Materiales de Atlixco,74200,Atlixco,18.906,-98.439
Puebla,Tecali de Herrera,NA,65148619,materialessanchez,Construrama Materiales Sánchez,75610,Tochtepec,18.838856,-97.81948
Puebla,Tecali de Herrera,NA,65008244,montesinos,Construrama Montesinos,75202,Tepeaca,18.998,-97.931
Puebla,Tecamachalco,NA,65148619,materialessanchez,Construrama Materiales Sánchez,75610,Tochtepec,18.838856,-97.81948
Puebla,Tepeaca,NA,65148619,materialessanchez,Construrama Materiales Sánchez,75610,Tochtepec,18.838856,-97.81948
Puebla,Tepeaca,NA,65008244,montesinos,Construrama Montesinos,75202,Tepeaca,18.998,-97.931
Puebla,Tepeojuma,NA,65197281,cyma,Construrama Cementos y Materiales de Atlixco,74200,Atlixco,18.906,-98.439
Puebla,Tepexco,NA,65197281,cyma,Construrama Cementos y Materiales de Atlixco,74200,Atlixco,18.906,-98.439
Puebla,Tepeyahualco de Cuauhtémoc,NA,65148619,materialessanchez,Construrama Materiales Sánchez,75610,Tochtepec,18.838856,-97.81948
Puebla,Tianguismanalco,NA,65197281,cyma,Construrama Cementos y Materiales de Atlixco,74200,Atlixco,18.906,-98.439
Puebla,Tilapa,NA,65197281,cyma,Construrama Cementos y Materiales de Atlixco,74200,Atlixco,18.906,-98.439
Puebla,Tlaltenango,NA,65197281,cyma,Construrama Cementos y Materiales de Atlixco,74200,Atlixco,18.906,-98.439
Puebla,Tlanepantla,NA,65148619,materialessanchez,Construrama Materiales Sánchez,75610,Tochtepec,18.838856,-97.81948
Puebla,Tlaola,NA,65011138,bodegademateriales,Construrama Bodega de Materiales,73165,Huauchinango,20.1948,-97.9787
Puebla,Tlapacoya,NA,65011138,bodegademateriales,Construrama Bodega de Materiales,73165,Huauchinango,20.1948,-97.9787
Puebla,Tochtepec,NA,65148619,materialessanchez,Construrama Materiales Sánchez,75610,Tochtepec,18.838856,-97.81948
Puebla,Xicotepec,NA,65011138,bodegademateriales,Construrama Bodega de Materiales,73165,Huauchinango,20.1948,-97.9787
Puebla,Xochiltepec,NA,65197281,cyma,Construrama Cementos y Materiales de Atlixco,74200,Atlixco,18.906,-98.439
Querétaro,Amealco de Bonfil,NA,66341111,materialesciervo,Construrama Materiales El Ciervo,76650,Ezequiel Montes,20.655,-99.902
Querétaro,Arroyo Seco,NA,66853342,materialesconca,Construrama Ferretería y Materiales Conca,76410,Arroyo Seco,21.449,-99.633
Querétaro,Cadereyta de Montes,NA,66341111,materialesciervo,Construrama Materiales El Ciervo,76650,Ezequiel Montes,20.655,-99.902
Querétaro,Colón,NA,66341111,materialesciervo,Construrama Materiales El Ciervo,76650,Ezequiel Montes,20.655,-99.902
Querétaro,Corregidora,NA,65003424,materiales-rico,Construrama Materiales Rico,76220,Querétaro,20.741,-100.447
Querétaro,El Marqués,NA,66978808,velcoqro,Construrama Grupo Velco Querétaro,76146,Querétaro,20.649687,-100.344055
Querétaro,El Marqués,NA,65003424,materiales-rico,Construrama Materiales Rico,76220,Querétaro,20.741,-100.447
Querétaro,Jalpan de Serra,NA,66341111,materialesciervo,Construrama Materiales El Ciervo,76650,Ezequiel Montes,20.655,-99.902
Querétaro,Peñamiller,NA,66341111,materialesciervo,Construrama Materiales El Ciervo,76650,Ezequiel Montes,20.655,-99.902
Querétaro,Querétaro,NA,66978808,velcoqro,Construrama Grupo Velco Querétaro,76146,Querétaro,20.649687,-100.344055
Querétaro,Querétaro,NA,65003424,materiales-rico,Construrama Materiales Rico,76220,Querétaro,20.741,-100.447
Querétaro,San Juan del Río,NA,65004818,loma-linda,Construrama Construmateriales Loma Linda,76803,San Juan del Río,20.403,-100.03
Querétaro,San Juan del Río,NA,66341111,materialesciervo,Construrama Materiales El Ciervo,76650,Ezequiel Montes,20.655,-99.902
Querétaro,Tequisquiapan,NA,66341111,materialesciervo,Construrama Materiales El Ciervo,76650,Ezequiel Montes,20.655,-99.902
Quintana Roo,Lázaro Cárdenas,NA,66253432,marez,Construrama Marez,77716,Solidaridad,20.626,-87.101
Quintana Roo,Puerto Morelos,NA,66253432,marez,Construrama Marez,77716,Solidaridad,20.626,-87.101
Quintana Roo,Puerto Morelos,NA,65119424,promexma-playa,Promexma Playa del Carmen,77710,Solidaridad,20.701,-87.029
Quintana Roo,Solidaridad,NA,66253432,marez,Construrama Marez,77716,Solidaridad,20.626,-87.101
Quintana Roo,Solidaridad,NA,65119424,promexma-playa,Promexma Playa del Carmen,77710,Solidaridad,20.701,-87.029
Quintana Roo,Tulum,NA,66253432,marez,Construrama Marez,77716,Solidaridad,20.626,-87.101
Quintana Roo,Tulum,NA,65119424,promexma-playa,Promexma Playa del Carmen,77710,Solidaridad,20.701,-87.029
San Luis Potosí,Ahualulco,NA,65005842,madiasa,Construrama MADIASA,78350,San Luis Potosí,22.134,-100.961
San Luis Potosí,Ahualulco,NA,65119468,promexma-sanluispotosi,Promexma San Luis Potosí,78218,San Luis Potosí,22.134,-101.034
San Luis Potosí,Cedral,NA,65005797,materialesyforrajeraobregon,Construrama Materiales y Forrajera Obregon,78740,Matehuala,23.65,-100.623
San Luis Potosí,Cerritos,NA,65005842,madiasa,Construrama MADIASA,78350,San Luis Potosí,22.134,-100.961
San Luis Potosí,Ciudad Fernández,NA,65301235,materialesortiz,Construrama Materiales Ortiz,79660,Ciudad Fernández,21.939,-100.043
San Luis Potosí,Matehuala,NA,65005797,materialesyforrajeraobregon,Construrama Materiales y Forrajera Obregon,78740,Matehuala,23.65,-100.623
San Luis Potosí,Mexquitic de Carmona,NA,65005842,madiasa,Construrama MADIASA,78350,San Luis Potosí,22.134,-100.961
San Luis Potosí,Rioverde,NA,65301235,materialesortiz,Construrama Materiales Ortiz,79660,Ciudad Fernández,21.939,-100.043
San Luis Potosí,Salinas,NA,65005842,madiasa,Construrama MADIASA,78350,San Luis Potosí,22.134,-100.961
San Luis Potosí,San Luis Potosí,NA,65000609,materialescuellar,Construrama Cuellar Materiales para Construcción,78220,San Luis Potosí,22.17,-101.003
San Luis Potosí,San Luis Potosí,NA,65003391,mmrslp,Construrama Maderas y Materiales de Río Verde,78390,San Luis Potosí,22.151,-100.954
San Luis Potosí,San Luis Potosí,NA,65005842,madiasa,Construrama MADIASA,78350,San Luis Potosí,22.134,-100.961
San Luis Potosí,San Luis Potosí,NA,65119468,promexma-sanluispotosi,Promexma San Luis Potosí,78218,San Luis Potosí,22.134,-101.034
San Luis Potosí,San Nicolás Tolentino,NA,65005842,madiasa,Construrama MADIASA,78350,San Luis Potosí,22.134,-100.961
San Luis Potosí,Santa María del Río,NA,65005842,madiasa,Construrama MADIASA,78350,San Luis Potosí,22.134,-100.961
San Luis Potosí,Santa María del Río,NA,65119468,promexma-sanluispotosi,Promexma San Luis Potosí,78218,San Luis Potosí,22.134,-101.034
San Luis Potosí,Santo Domingo,NA,65005842,madiasa,Construrama MADIASA,78350,San Luis Potosí,22.134,-100.961
San Luis Potosí,Soledad de Graciano Sánchez,NA,65000609,materialescuellar,Construrama Cuellar Materiales para Construcción,78220,San Luis Potosí,22.17,-101.003
San Luis Potosí,Soledad de Graciano Sánchez,NA,65003391,mmrslp,Construrama Maderas y Materiales de Río Verde,78390,San Luis Potosí,22.151,-100.954
San Luis Potosí,Soledad de Graciano Sánchez,NA,65005842,madiasa,Construrama MADIASA,78350,San Luis Potosí,22.134,-100.961
San Luis Potosí,Soledad de Graciano Sánchez,NA,65301235,materialesortiz,Construrama Materiales Ortiz,79660,Ciudad Fernández,21.939,-100.043
San Luis Potosí,Tierra Nueva,NA,65005842,madiasa,Construrama MADIASA,78350,San Luis Potosí,22.134,-100.961
San Luis Potosí,Venado,NA,65005842,madiasa,Construrama MADIASA,78350,San Luis Potosí,22.134,-100.961
San Luis Potosí,Villa de Arista,NA,65005842,madiasa,Construrama MADIASA,78350,San Luis Potosí,22.134,-100.961
San Luis Potosí,Villa de Arriaga,NA,65005842,madiasa,Construrama MADIASA,78350,San Luis Potosí,22.134,-100.961
San Luis Potosí,Villa de Ramos,NA,65005842,madiasa,Construrama MADIASA,78350,San Luis Potosí,22.134,-100.961
San Luis Potosí,Villa de Reyes,NA,65005842,madiasa,Construrama MADIASA,78350,San Luis Potosí,22.134,-100.961
San Luis Potosí,Villa de Reyes,NA,65119468,promexma-sanluispotosi,Promexma San Luis Potosí,78218,San Luis Potosí,22.134,-101.034
San Luis Potosí,Zaragoza,NA,65005842,madiasa,Construrama MADIASA,78350,San Luis Potosí,22.134,-100.961
Sinaloa,Escuinapa,NA,65005360,palomares,Construrama Materiales Palomares,82400,Escuinapa,22.83719167,-105.7744833
Sinaloa,Navolato,NA,65001339,madueno,Construrama Maderas y Materiales Madueño,80370,Navolato,24.767,-107.7
Sinaloa,Rosario,NA,65005360,palomares,Construrama Materiales Palomares,82400,Escuinapa,22.83719167,-105.7744833
Sinaloa,Rosario_2,NA,65005360,palomares,Construrama Materiales Palomares,82400,Escuinapa,22.83719167,-105.7744833
Sinaloa,Salvador Alvarado,NA,65985878,construgarguamuchil,Construrama Construgar Guamuchil,81400,81400,25.464041,-108.086551
Sonora,Cajeme,NA,65147502,knmateriales,Construrama KN Materiales,85196,Cajeme,27.432,-109.935
Sonora,Cajeme,NA,65003471,walhouse,Construrama WAL-HOUSE,85210,Esperanza,27.478,-109.953
Sonora,Empalme,NA,65685336,ferreteriaindustrialsancarlos,Construrama Ferreteria Industrial San Carlos,85506,Guaymas,27.973,-111.024
Sonora,Empalme,NA,65147502,knmateriales,Construrama KN Materiales,85196,Cajeme,27.432,-109.935
Sonora,Guaymas,NA,65685336,ferreteriaindustrialsancarlos,Construrama Ferreteria Industrial San Carlos,85506,Guaymas,27.973,-111.024
Sonora,Guaymas,NA,65147502,knmateriales,Construrama KN Materiales,85196,Cajeme,27.432,-109.935
Sonora,Hermosillo,NA,65001494,san-benito,Construrama Ferretería y Maderería San Benito,83190,Hermosillo,29.093,-110.965
Sonora,Hermosillo,NA,65147502,knmateriales,Construrama KN Materiales,85196,Cajeme,27.432,-109.935
Tabasco,Centla,NA,66446009,prodemat,Construrama Prodemat,86650,Comalcalco,18.248,-93.211
Tabasco,Comalcalco,NA,66446009,prodemat,Construrama Prodemat,86650,Comalcalco,18.248,-93.211
Tabasco,Cunduacán,NA,66446009,prodemat,Construrama Prodemat,86650,Comalcalco,18.248,-93.211
Tabasco,Cárdenas,NA,66446009,prodemat,Construrama Prodemat,86650,Comalcalco,18.248,-93.211
Tabasco,Jalpa de Méndez,NA,66446009,prodemat,Construrama Prodemat,86650,Comalcalco,18.248,-93.211
Tabasco,Nacajuca,NA,66488026,materialeslalupita,Construrama La Lupita,86140,Villahermosa,17.973,-92.972
Tabasco,Nacajuca,NA,66446009,prodemat,Construrama Prodemat,86650,Comalcalco,18.248,-93.211
Tabasco,Paraíso,NA,66446009,prodemat,Construrama Prodemat,86650,Comalcalco,18.248,-93.211
Tabasco,Villahermosa,NA,66488026,materialeslalupita,Construrama La Lupita,86140,Villahermosa,17.973,-92.972
Tabasco,Villahermosa,NA,66446009,prodemat,Construrama Prodemat,86650,Comalcalco,18.248,-93.211
Tabasco,Villahermosa,NA,65119423,promexma-villahermosa,Promexma Villahermosa,86126,Villahermosa,17.981,-92.973
Tamaulipas,Altamira,NA,65007096,materiales-sanjose,Construrama Materiales San José,89309,Tampico,22.307,-97.853
Tamaulipas,Altamira,NA,65148151,mndelgolfo,Construrama MN,89603,Altamira,22.357,-97.888
Tamaulipas,Ciudad Madero,NA,65007096,materiales-sanjose,Construrama Materiales San José,89309,Tampico,22.307,-97.853
Tamaulipas,Ciudad Madero,NA,65148151,mndelgolfo,Construrama MN,89603,Altamira,22.357,-97.888
Tamaulipas,Güémez,NA,65974163,impulsorarudel,Construrama Impulsora Rudel,87018,Ciudad Victoria,23.765,-99.17
Tamaulipas,Hidalgo,NA,65974163,impulsorarudel,Construrama Impulsora Rudel,87018,Ciudad Victoria,23.765,-99.17
Tamaulipas,Llera,NA,65974163,impulsorarudel,Construrama Impulsora Rudel,87018,Ciudad Victoria,23.765,-99.17
Tamaulipas,Matamoros,NA,66649056,materialesvallejo,Construrama Materiales Vallejo,87350,Matamoros,25.864,-97.515
Tamaulipas,Miramar,NA,65148151,mndelgolfo,Construrama MN,89603,Altamira,22.357,-97.888
Tamaulipas,Nuevo Laredo,NA,65000267,galvez,Construrama Arturo Gálvez Puebla,88120,Nuevo Laredo,27.509,-99.558
Tamaulipas,Padilla,NA,65974163,impulsorarudel,Construrama Impulsora Rudel,87018,Ciudad Victoria,23.765,-99.17
Tamaulipas,Reynosa,NA,65000765,construramablanquita,Construrama Blanquita.,88631,Reynosa,26.071,-98.292
Tamaulipas,Tampico,NA,66462265,materialeslagloriatampico,Construrama Materiales La Gloria,89170,Tampico,22.2381,-97.8668
Tamaulipas,Tampico,NA,65007096,materiales-sanjose,Construrama Materiales San José,89309,Tampico,22.307,-97.853
Tamaulipas,Tampico,NA,65148151,mndelgolfo,Construrama MN,89603,Altamira,22.357,-97.888
Tamaulipas,Victoria,NA,65005382,block-victoria,Construrama Block Victoria,87089,Cd. Victoria,23.755,-99.12
Tamaulipas,Victoria,NA,65974163,impulsorarudel,Construrama Impulsora Rudel,87018,Ciudad Victoria,23.765,-99.17
Tlaxcala,Acuamanala de Miguel Hidalgo,NA,66375359,construmark,Construrama Constru-Mark,90000,Tlaxcala,19.3191618,-98.2271716
